name,latitude,longitude,Unnamed: 3,geometry
Abigail's Kitchen,40.71376079999999,-73.98784669999999,,"{'location': {'lat': 40.71376079999999, 'lng': -73.98784669999999}, 'viewport': {'northeast': {'lat': 40.7150192302915, 'lng': -73.9864848197085}, 'southwest': {'lat': 40.7123212697085, 'lng': -73.98918278029151}}}"
Les Enfants de Bohème,40.7136582,-73.9887408,,"{'location': {'lat': 40.7136582, 'lng': -73.9887408}, 'viewport': {'northeast': {'lat': 40.7150344302915, 'lng': -73.9873321697085}, 'southwest': {'lat': 40.7123364697085, 'lng': -73.9900301302915}}}"
Eastwood,40.714154,-73.98706299999999,,"{'location': {'lat': 40.714154, 'lng': -73.98706299999999}, 'viewport': {'northeast': {'lat': 40.71548093029151, 'lng': -73.98575601970849}, 'southwest': {'lat': 40.71278296970851, 'lng': -73.9884539802915}}}"
The Dancer,40.714107,-73.9870203,,"{'location': {'lat': 40.714107, 'lng': -73.9870203}, 'viewport': {'northeast': {'lat': 40.71545418029149, 'lng': -73.98573301970849}, 'southwest': {'lat': 40.7127562197085, 'lng': -73.9884309802915}}}"
Ernie’s Wine Bar,40.71415690000001,-73.98541879999999,,"{'location': {'lat': 40.71415690000001, 'lng': -73.98541879999999}, 'viewport': {'northeast': {'lat': 40.7155250302915, 'lng': -73.9840083197085}, 'southwest': {'lat': 40.7128270697085, 'lng': -73.9867062802915}}}"
The Woods,40.7128556,-73.9663528,,"{'location': {'lat': 40.7128556, 'lng': -73.9663528}, 'viewport': {'northeast': {'lat': 40.7142824802915, 'lng': -73.96495901970849}, 'southwest': {'lat': 40.7115845197085, 'lng': -73.96765698029151}}}"
FREEHOLD,40.7137744,-73.96582680000002,,"{'location': {'lat': 40.7137744, 'lng': -73.96582680000002}, 'viewport': {'northeast': {'lat': 40.71502873029149, 'lng': -73.96449166970851}, 'southwest': {'lat': 40.71233076970849, 'lng': -73.96718963029153}}}"
Bevvy Spot,40.71321349999999,-73.9685346,,"{'location': {'lat': 40.71321349999999, 'lng': -73.9685346}, 'viewport': {'northeast': {'lat': 40.71436213029149, 'lng': -73.96707241970849}, 'southwest': {'lat': 40.7116641697085, 'lng': -73.96977038029151}}}"
Guevara's,40.71373609999999,-73.9670544,,"{'location': {'lat': 40.71373609999999, 'lng': -73.9670544}, 'viewport': {'northeast': {'lat': 40.71511083029149, 'lng': -73.9657689197085}, 'southwest': {'lat': 40.71241286970849, 'lng': -73.9684668802915}}}"
Mekelburg's,40.71373579999999,-73.96701809999999,,"{'location': {'lat': 40.71373579999999, 'lng': -73.96701809999999}, 'viewport': {'northeast': {'lat': 40.7151033802915, 'lng': -73.96576246970848}, 'southwest': {'lat': 40.7124054197085, 'lng': -73.96846043029149}}}"
Edda,40.7124107,-73.9664545,,"{'location': {'lat': 40.7124107, 'lng': -73.9664545}, 'viewport': {'northeast': {'lat': 40.7136519302915, 'lng': -73.9651621197085}, 'southwest': {'lat': 40.71095396970851, 'lng': -73.9678600802915}}}"
Oh Boy Supply & Record Cafe,40.71380979999999,-73.9658614,,"{'location': {'lat': 40.71380979999999, 'lng': -73.9658614}, 'viewport': {'northeast': {'lat': 40.7150601802915, 'lng': -73.9645561697085}, 'southwest': {'lat': 40.7123622197085, 'lng': -73.96725413029151}}}"
Miss Favela,40.7122904,-73.9662206,,"{'location': {'lat': 40.7122904, 'lng': -73.9662206}, 'viewport': {'northeast': {'lat': 40.71353208029149, 'lng': -73.96478061970849}, 'southwest': {'lat': 40.7108341197085, 'lng': -73.9674785802915}}}"
Simple,40.7124405,-73.962761,,"{'location': {'lat': 40.7124405, 'lng': -73.962761}, 'viewport': {'northeast': {'lat': 40.7137754802915, 'lng': -73.96134096970849}, 'southwest': {'lat': 40.7110775197085, 'lng': -73.9640389302915}}}"
Sunday In Brooklyn,40.7141992,-73.9653462,,"{'location': {'lat': 40.7141992, 'lng': -73.9653462}, 'viewport': {'northeast': {'lat': 40.7155125802915, 'lng': -73.96392496970849}, 'southwest': {'lat': 40.7128146197085, 'lng': -73.9666229302915}}}"
Antidote,40.7142531,-73.9654481,,"{'location': {'lat': 40.7142531, 'lng': -73.9654481}, 'viewport': {'northeast': {'lat': 40.7156546302915, 'lng': -73.96406371970849}, 'southwest': {'lat': 40.7129566697085, 'lng': -73.96676168029151}}}"
Nicky’s Unisex,40.7122955,-73.96440869999999,,"{'location': {'lat': 40.7122955, 'lng': -73.96440869999999}, 'viewport': {'northeast': {'lat': 40.7137121802915, 'lng': -73.96301071970848}, 'southwest': {'lat': 40.7110142197085, 'lng': -73.9657086802915}}}"
With Others,40.71283640000001,-73.9626285,,"{'location': {'lat': 40.71283640000001, 'lng': -73.9626285}, 'viewport': {'northeast': {'lat': 40.7141463302915, 'lng': -73.96117026970849}, 'southwest': {'lat': 40.71144836970851, 'lng': -73.96386823029151}}}"
Layla,40.712319,-73.9629428,,"{'location': {'lat': 40.712319, 'lng': -73.9629428}, 'viewport': {'northeast': {'lat': 40.7136307302915, 'lng': -73.9614899197085}, 'southwest': {'lat': 40.7109327697085, 'lng': -73.9641878802915}}}"
Keg & Lantern Southside,40.7119273,-73.96351179999999,,"{'location': {'lat': 40.7119273, 'lng': -73.96351179999999}, 'viewport': {'northeast': {'lat': 40.7133623802915, 'lng': -73.96211566970848}, 'southwest': {'lat': 40.7106644197085, 'lng': -73.96481363029149}}}"
Maison Premiere,40.7142687,-73.96166459999999,,"{'location': {'lat': 40.7142687, 'lng': -73.96166459999999}, 'viewport': {'northeast': {'lat': 40.71558823029149, 'lng': -73.96022391970848}, 'southwest': {'lat': 40.7128902697085, 'lng': -73.9629218802915}}}"
DuMont Burger,40.7136831,-73.9621056,,"{'location': {'lat': 40.7136831, 'lng': -73.9621056}, 'viewport': {'northeast': {'lat': 40.71499023029149, 'lng': -73.9606406197085}, 'southwest': {'lat': 40.7122922697085, 'lng': -73.9633385802915}}}"
Iona,40.7142156,-73.9610667,,"{'location': {'lat': 40.7142156, 'lng': -73.9610667}, 'viewport': {'northeast': {'lat': 40.7156387302915, 'lng': -73.95966456970848}, 'southwest': {'lat': 40.7129407697085, 'lng': -73.9623625302915}}}"
Tabaré Williamsburg,40.7130647,-73.9590199,,"{'location': {'lat': 40.7130647, 'lng': -73.9590199}, 'viewport': {'northeast': {'lat': 40.7143572802915, 'lng': -73.95769686970849}, 'southwest': {'lat': 40.7116593197085, 'lng': -73.96039483029149}}}"
Lucky Dog,40.71352729999999,-73.9617525,,"{'location': {'lat': 40.71352729999999, 'lng': -73.9617525}, 'viewport': {'northeast': {'lat': 40.71490458029149, 'lng': -73.96046941970849}, 'southwest': {'lat': 40.71220661970849, 'lng': -73.96316738029151}}}"
Beats Karaoke Cafe,40.71394449999999,-73.9596043,,"{'location': {'lat': 40.71394449999999, 'lng': -73.9596043}, 'viewport': {'northeast': {'lat': 40.7153522802915, 'lng': -73.95826966970849}, 'southwest': {'lat': 40.7126543197085, 'lng': -73.9609676302915}}}"
Caribbean Social Club,40.7134702,-73.9590783,,"{'location': {'lat': 40.7134702, 'lng': -73.9590783}, 'viewport': {'northeast': {'lat': 40.7148580802915, 'lng': -73.95768056970849}, 'southwest': {'lat': 40.7121601197085, 'lng': -73.9603785302915}}}"
Horses and Divorces,40.7140536,-73.9613537,,"{'location': {'lat': 40.7140536, 'lng': -73.9613537}, 'viewport': {'northeast': {'lat': 40.7154422802915, 'lng': -73.9600931697085}, 'southwest': {'lat': 40.7127443197085, 'lng': -73.9627911302915}}}"
The Rusty Face,40.7141879,-73.96078270000001,,"{'location': {'lat': 40.7141879, 'lng': -73.96078270000001}, 'viewport': {'northeast': {'lat': 40.71556538029149, 'lng': -73.9593875697085}, 'southwest': {'lat': 40.71286741970849, 'lng': -73.9620855302915}}}"
Old Man Hustle Bar,40.7138616,-73.96190469999999,,"{'location': {'lat': 40.7138616, 'lng': -73.96190469999999}, 'viewport': {'northeast': {'lat': 40.7152611802915, 'lng': -73.96052281970849}, 'southwest': {'lat': 40.7125632197085, 'lng': -73.9632207802915}}}"
320 Club,40.7135074,-73.9621674,,"{'location': {'lat': 40.7135074, 'lng': -73.9621674}, 'viewport': {'northeast': {'lat': 40.71481268029149, 'lng': -73.96072531970849}, 'southwest': {'lat': 40.7121147197085, 'lng': -73.9634232802915}}}"
Super Burrito,40.7135074,-73.9621674,,"{'location': {'lat': 40.7135074, 'lng': -73.9621674}, 'viewport': {'northeast': {'lat': 40.71481268029149, 'lng': -73.96072531970849}, 'southwest': {'lat': 40.7121147197085, 'lng': -73.9634232802915}}}"
Fette Sau,40.7140434,-73.95641739999999,,"{'location': {'lat': 40.7140434, 'lng': -73.95641739999999}, 'viewport': {'northeast': {'lat': 40.7154904802915, 'lng': -73.9550875197085}, 'southwest': {'lat': 40.7127925197085, 'lng': -73.9577854802915}}}"
The Commodore,40.7139049,-73.95589389999999,,"{'location': {'lat': 40.7139049, 'lng': -73.95589389999999}, 'viewport': {'northeast': {'lat': 40.71529638029149, 'lng': -73.9546233697085}, 'southwest': {'lat': 40.71259841970849, 'lng': -73.9573213302915}}}"
Full Circle Bar,40.7125608,-73.9566929,,"{'location': {'lat': 40.7125608, 'lng': -73.9566929}, 'viewport': {'northeast': {'lat': 40.7139703802915, 'lng': -73.9552952697085}, 'southwest': {'lat': 40.7112724197085, 'lng': -73.9579932302915}}}"
Banter Bar,40.712158,-73.9574219,,"{'location': {'lat': 40.712158, 'lng': -73.9574219}, 'viewport': {'northeast': {'lat': 40.71352323029149, 'lng': -73.95594936970849}, 'southwest': {'lat': 40.7108252697085, 'lng': -73.95864733029151}}}"
St. Mazie Bar & Supper Club,40.7126002,-73.9558512,,"{'location': {'lat': 40.7126002, 'lng': -73.9558512}, 'viewport': {'northeast': {'lat': 40.7138602302915, 'lng': -73.9545542697085}, 'southwest': {'lat': 40.7111622697085, 'lng': -73.9572522302915}}}"
Maracuja,40.7132401,-73.9577771,,"{'location': {'lat': 40.7132401, 'lng': -73.9577771}, 'viewport': {'northeast': {'lat': 40.7145383302915, 'lng': -73.9564608697085}, 'southwest': {'lat': 40.7118403697085, 'lng': -73.9591588302915}}}"
Have & Meyer,40.7132122,-73.95635229999999,,"{'location': {'lat': 40.7132122, 'lng': -73.95635229999999}, 'viewport': {'northeast': {'lat': 40.7145965302915, 'lng': -73.95508451970849}, 'southwest': {'lat': 40.7118985697085, 'lng': -73.9577824802915}}}"
Midway,40.7130951,-73.95811800000001,,"{'location': {'lat': 40.7130951, 'lng': -73.95811800000001}, 'viewport': {'northeast': {'lat': 40.7145123802915, 'lng': -73.9567710197085}, 'southwest': {'lat': 40.7118144197085, 'lng': -73.9594689802915}}}"
la milagrosa,40.71178620000001,-73.9572687,,"{'location': {'lat': 40.71178620000001, 'lng': -73.9572687}, 'viewport': {'northeast': {'lat': 40.71316038029151, 'lng': -73.9559808197085}, 'southwest': {'lat': 40.71046241970851, 'lng': -73.9586787802915}}}"
Clem's,40.7132903,-73.9585907,,"{'location': {'lat': 40.7132903, 'lng': -73.9585907}, 'viewport': {'northeast': {'lat': 40.71466838029151, 'lng': -73.9571913197085}, 'southwest': {'lat': 40.71197041970851, 'lng': -73.9598892802915}}}"
Jackbar,40.7118442,-73.95722099999999,,"{'location': {'lat': 40.7118442, 'lng': -73.95722099999999}, 'viewport': {'northeast': {'lat': 40.7132008802915, 'lng': -73.9559495697085}, 'southwest': {'lat': 40.7105029197085, 'lng': -73.9586475302915}}}"
Nightmoves,40.71311709999999,-73.95727839999999,,"{'location': {'lat': 40.71311709999999, 'lng': -73.95727839999999}, 'viewport': {'northeast': {'lat': 40.71439003029149, 'lng': -73.95597666970849}, 'southwest': {'lat': 40.7116920697085, 'lng': -73.9586746302915}}}"
The Four Horsemen,40.7130584,-73.9573216,,"{'location': {'lat': 40.7130584, 'lng': -73.9573216}, 'viewport': {'northeast': {'lat': 40.7143460302915, 'lng': -73.9559946697085}, 'southwest': {'lat': 40.7116480697085, 'lng': -73.95869263029151}}}"
Chino Grande,40.7135717,-73.9585067,,"{'location': {'lat': 40.7135717, 'lng': -73.9585067}, 'viewport': {'northeast': {'lat': 40.71484003029149, 'lng': -73.9572166197085}, 'southwest': {'lat': 40.71214206970849, 'lng': -73.95991458029151}}}"
Femme Fontaine BK,40.7127691,-73.9579152,,"{'location': {'lat': 40.7127691, 'lng': -73.9579152}, 'viewport': {'northeast': {'lat': 40.7140205802915, 'lng': -73.95662876970849}, 'southwest': {'lat': 40.7113226197085, 'lng': -73.9593267302915}}}"
The Quarter Club,40.7127259,-73.9571095,,"{'location': {'lat': 40.7127259, 'lng': -73.9571095}, 'viewport': {'northeast': {'lat': 40.7141343802915, 'lng': -73.95572326970849}, 'southwest': {'lat': 40.71143641970851, 'lng': -73.95842123029149}}}"
For All Things Good Williamsburg,40.7126626,-73.95706299999999,,"{'location': {'lat': 40.7126626, 'lng': -73.95706299999999}, 'viewport': {'northeast': {'lat': 40.71401453029149, 'lng': -73.9556289697085}, 'southwest': {'lat': 40.7113165697085, 'lng': -73.9583269302915}}}"
Recette,40.71321560000001,-73.95632309999999,,"{'location': {'lat': 40.71321560000001, 'lng': -73.95632309999999}, 'viewport': {'northeast': {'lat': 40.71462503029151, 'lng': -73.9549265197085}, 'southwest': {'lat': 40.71192706970851, 'lng': -73.9576244802915}}}"
Leo,40.7125596,-73.9567886,,"{'location': {'lat': 40.7125596, 'lng': -73.9567886}, 'viewport': {'northeast': {'lat': 40.7139729302915, 'lng': -73.9553518197085}, 'southwest': {'lat': 40.71127496970851, 'lng': -73.95804978029152}}}"
Cerveceria Havemeyer,40.7118314,-73.95726770000002,,"{'location': {'lat': 40.7118314, 'lng': -73.95726770000002}, 'viewport': {'northeast': {'lat': 40.7131990802915, 'lng': -73.95597011970851}, 'southwest': {'lat': 40.7105011197085, 'lng': -73.95866808029152}}}"
Savoi Latin Bistro,40.712464,-73.95685329999999,,"{'location': {'lat': 40.712464, 'lng': -73.95685329999999}, 'viewport': {'northeast': {'lat': 40.7138355302915, 'lng': -73.9555651197085}, 'southwest': {'lat': 40.71113756970851, 'lng': -73.9582630802915}}}"
Golden Years,40.714458,-73.9564427,,"{'location': {'lat': 40.714458, 'lng': -73.9564427}, 'viewport': {'northeast': {'lat': 40.7156900802915, 'lng': -73.95513316970849}, 'southwest': {'lat': 40.7129921197085, 'lng': -73.9578311302915}}}"
CANTINA 138,40.7120779,-73.9574391,,"{'location': {'lat': 40.7120779, 'lng': -73.9574391}, 'viewport': {'northeast': {'lat': 40.7134005302915, 'lng': -73.9560105697085}, 'southwest': {'lat': 40.7107025697085, 'lng': -73.9587085302915}}}"
Bar Madonna,40.71419789999999,-73.9556832,,"{'location': {'lat': 40.71419789999999, 'lng': -73.9556832}, 'viewport': {'northeast': {'lat': 40.7154899302915, 'lng': -73.95431911970849}, 'southwest': {'lat': 40.7127919697085, 'lng': -73.95701708029151}}}"
The MOUTH Kitchen + Bar,40.71350439999999,-73.9548346,,"{'location': {'lat': 40.71350439999999, 'lng': -73.9548346}, 'viewport': {'northeast': {'lat': 40.7148308302915, 'lng': -73.95342251970848}, 'southwest': {'lat': 40.7121328697085, 'lng': -73.9561204802915}}}"
Brooklyn Art Haus,40.7134273,-73.9549377,,"{'location': {'lat': 40.7134273, 'lng': -73.9549377}, 'viewport': {'northeast': {'lat': 40.7147380302915, 'lng': -73.95350636970849}, 'southwest': {'lat': 40.7120400697085, 'lng': -73.9562043302915}}}"
We Got Company,40.71422889999999,-73.9539053,,"{'location': {'lat': 40.71422889999999, 'lng': -73.9539053}, 'viewport': {'northeast': {'lat': 40.7155030802915, 'lng': -73.9525572197085}, 'southwest': {'lat': 40.7128051197085, 'lng': -73.9552551802915}}}"
Rocka Rolla,40.71388890000001,-73.95277779999999,,"{'location': {'lat': 40.71388890000001, 'lng': -73.95277779999999}, 'viewport': {'northeast': {'lat': 40.71533598029151, 'lng': -73.95153906970847}, 'southwest': {'lat': 40.71263801970851, 'lng': -73.9542370302915}}}"
Eddie Jr's SPORTS LOUNGE,40.7128776,-73.9552238,,"{'location': {'lat': 40.7128776, 'lng': -73.9552238}, 'viewport': {'northeast': {'lat': 40.7142679802915, 'lng': -73.95384961970849}, 'southwest': {'lat': 40.7115700197085, 'lng': -73.9565475802915}}}"
Aliya,40.7136592,-73.9524683,,"{'location': {'lat': 40.7136592, 'lng': -73.9524683}, 'viewport': {'northeast': {'lat': 40.7149317302915, 'lng': -73.9510822197085}, 'southwest': {'lat': 40.7122337697085, 'lng': -73.95378018029152}}}"
GERTIE,40.71242669999999,-73.95554179999999,,"{'location': {'lat': 40.71242669999999, 'lng': -73.95554179999999}, 'viewport': {'northeast': {'lat': 40.7137567302915, 'lng': -73.95409981970849}, 'southwest': {'lat': 40.7110587697085, 'lng': -73.9567977802915}}}"
Metropolitan,40.7136534,-73.9494466,,"{'location': {'lat': 40.7136534, 'lng': -73.9494466}, 'viewport': {'northeast': {'lat': 40.71502348029151, 'lng': -73.9480274697085}, 'southwest': {'lat': 40.71232551970851, 'lng': -73.95072543029151}}}"
Alligator Lounge,40.7139803,-73.9489598,,"{'location': {'lat': 40.7139803, 'lng': -73.9489598}, 'viewport': {'northeast': {'lat': 40.7153955302915, 'lng': -73.94758596970848}, 'southwest': {'lat': 40.7126975697085, 'lng': -73.9502839302915}}}"
Zona Rosa,40.713938,-73.9495697,,"{'location': {'lat': 40.713938, 'lng': -73.9495697}, 'viewport': {'northeast': {'lat': 40.71535408029149, 'lng': -73.94826386970848}, 'southwest': {'lat': 40.7126561197085, 'lng': -73.9509618302915}}}"
Macri Park,40.71429889999999,-73.951408,,"{'location': {'lat': 40.71429889999999, 'lng': -73.951408}, 'viewport': {'northeast': {'lat': 40.7156397802915, 'lng': -73.9501918697085}, 'southwest': {'lat': 40.7129418197085, 'lng': -73.95288983029151}}}"
Beer Karma,40.7144369,-73.95142799999999,,"{'location': {'lat': 40.7144369, 'lng': -73.95142799999999}, 'viewport': {'northeast': {'lat': 40.7158485302915, 'lng': -73.95014826970849}, 'southwest': {'lat': 40.7131505697085, 'lng': -73.95284623029151}}}"
Kini wine bar,40.713905,-73.950561,,"{'location': {'lat': 40.713905, 'lng': -73.950561}, 'viewport': {'northeast': {'lat': 40.71533838029149, 'lng': -73.9492117697085}, 'southwest': {'lat': 40.71264041970849, 'lng': -73.9519097302915}}}"
Montesacro Brooklyn,40.7133875,-73.95126069999999,,"{'location': {'lat': 40.7133875, 'lng': -73.95126069999999}, 'viewport': {'northeast': {'lat': 40.7147257302915, 'lng': -73.95004496970849}, 'southwest': {'lat': 40.7120277697085, 'lng': -73.9527429302915}}}"
H&H Reserve,40.7142382,-73.9514446,,"{'location': {'lat': 40.7142382, 'lng': -73.9514446}, 'viewport': {'northeast': {'lat': 40.7155058302915, 'lng': -73.9501283697085}, 'southwest': {'lat': 40.7128078697085, 'lng': -73.9528263302915}}}"
Pomp and Circumstance,40.7142586,-73.9496365,,"{'location': {'lat': 40.7142586, 'lng': -73.9496365}, 'viewport': {'northeast': {'lat': 40.7156213302915, 'lng': -73.94818241970849}, 'southwest': {'lat': 40.71292336970851, 'lng': -73.9508803802915}}}"
Birreria,40.7124475,-73.95192159999999,,"{'location': {'lat': 40.7124475, 'lng': -73.95192159999999}, 'viewport': {'northeast': {'lat': 40.7138419802915, 'lng': -73.9505630197085}, 'southwest': {'lat': 40.7111440197085, 'lng': -73.9532609802915}}}"
Ainslie,40.7124253,-73.95204249999999,,"{'location': {'lat': 40.7124253, 'lng': -73.95204249999999}, 'viewport': {'northeast': {'lat': 40.7138459802915, 'lng': -73.9506068697085}, 'southwest': {'lat': 40.7111480197085, 'lng': -73.9533048302915}}}"
Northern Bell,40.7139478,-73.9485789,,"{'location': {'lat': 40.7139478, 'lng': -73.9485789}, 'viewport': {'northeast': {'lat': 40.71539368029149, 'lng': -73.94722431970848}, 'southwest': {'lat': 40.7126957197085, 'lng': -73.9499222802915}}}"
L & P Wines & Liquors Inc,40.714372,-73.948013,,"{'location': {'lat': 40.714372, 'lng': -73.948013}, 'viewport': {'northeast': {'lat': 40.7156318802915, 'lng': -73.94664526970848}, 'southwest': {'lat': 40.7129339197085, 'lng': -73.9493432302915}}}"
Sage,40.7129833,-73.9443222,,"{'location': {'lat': 40.7129833, 'lng': -73.9443222}, 'viewport': {'northeast': {'lat': 40.7143670802915, 'lng': -73.9428834197085}, 'southwest': {'lat': 40.7116691197085, 'lng': -73.9455813802915}}}"
Tuffet,40.7121195,-73.9438486,,"{'location': {'lat': 40.7121195, 'lng': -73.9438486}, 'viewport': {'northeast': {'lat': 40.7134650302915, 'lng': -73.9425684197085}, 'southwest': {'lat': 40.7107670697085, 'lng': -73.94526638029151}}}"
ORE BAR,40.71197919999999,-73.9441533,,"{'location': {'lat': 40.71197919999999, 'lng': -73.9441533}, 'viewport': {'northeast': {'lat': 40.71334583029149, 'lng': -73.9427125197085}, 'southwest': {'lat': 40.7106478697085, 'lng': -73.9454104802915}}}"
Basik,40.71398,-73.944457,,"{'location': {'lat': 40.71398, 'lng': -73.944457}, 'viewport': {'northeast': {'lat': 40.71533118029149, 'lng': -73.94302801970849}, 'southwest': {'lat': 40.7126332197085, 'lng': -73.9457259802915}}}"
Here Bk,40.7139054,-73.94200219999999,,"{'location': {'lat': 40.7139054, 'lng': -73.94200219999999}, 'viewport': {'northeast': {'lat': 40.7152853802915, 'lng': -73.9404999697085}, 'southwest': {'lat': 40.71258741970851, 'lng': -73.9431979302915}}}"
Easy Lover,40.71450389999999,-73.9425262,,"{'location': {'lat': 40.71450389999999, 'lng': -73.9425262}, 'viewport': {'northeast': {'lat': 40.71587483029149, 'lng': -73.94125821970849}, 'southwest': {'lat': 40.71317686970849, 'lng': -73.9439561802915}}}"
Common Mollies,40.7134545,-73.941681,,"{'location': {'lat': 40.7134545, 'lng': -73.941681}, 'viewport': {'northeast': {'lat': 40.7148339302915, 'lng': -73.9402261697085}, 'southwest': {'lat': 40.71213596970851, 'lng': -73.9429241302915}}}"
Viva Toro,40.71349,-73.935351,,"{'location': {'lat': 40.71349, 'lng': -73.935351}, 'viewport': {'northeast': {'lat': 40.7147250802915, 'lng': -73.93396596970848}, 'southwest': {'lat': 40.7120271197085, 'lng': -73.9366639302915}}}"
The Less Dead,40.7131587,-73.9366021,,"{'location': {'lat': 40.7131587, 'lng': -73.9366021}, 'viewport': {'northeast': {'lat': 40.7144078802915, 'lng': -73.9352109697085}, 'southwest': {'lat': 40.7117099197085, 'lng': -73.93790893029151}}}"
Grimm Artisanal Ales,40.7142805,-73.936528,,"{'location': {'lat': 40.7142805, 'lng': -73.936528}, 'viewport': {'northeast': {'lat': 40.7157435802915, 'lng': -73.9351624697085}, 'southwest': {'lat': 40.7130456197085, 'lng': -73.93786043029151}}}"
PUMPS,40.7140563,-73.9327119,,"{'location': {'lat': 40.7140563, 'lng': -73.9327119}, 'viewport': {'northeast': {'lat': 40.71535318029149, 'lng': -73.9313645197085}, 'southwest': {'lat': 40.71265521970849, 'lng': -73.9340624802915}}}"
Mansions,40.7139845,-73.921325,,"{'location': {'lat': 40.7139845, 'lng': -73.921325}, 'viewport': {'northeast': {'lat': 40.7152724802915, 'lng': -73.91998296970849}, 'southwest': {'lat': 40.7125745197085, 'lng': -73.9226809302915}}}"
ECB,40.7133675,-73.9120602,,"{'location': {'lat': 40.7133675, 'lng': -73.9120602}, 'viewport': {'northeast': {'lat': 40.71466973029149, 'lng': -73.9107018197085}, 'southwest': {'lat': 40.7119717697085, 'lng': -73.91339978029151}}}"
VIXEN,40.7131649,-73.9050345,,"{'location': {'lat': 40.7131649, 'lng': -73.9050345}, 'viewport': {'northeast': {'lat': 40.7143636802915, 'lng': -73.9037217197085}, 'southwest': {'lat': 40.7116657197085, 'lng': -73.9064196802915}}}"
Black Hound Bar & Lounge,40.7103436,-74.016542,,"{'location': {'lat': 40.7103436, 'lng': -74.016542}, 'viewport': {'northeast': {'lat': 40.7116692802915, 'lng': -74.0150944197085}, 'southwest': {'lat': 40.7089713197085, 'lng': -74.01779238029151}}}"
Mezze on the River,40.71133090000001,-74.0178908,,"{'location': {'lat': 40.71133090000001, 'lng': -74.0178908}, 'viewport': {'northeast': {'lat': 40.7126801802915, 'lng': -74.01621796970849}, 'southwest': {'lat': 40.7099822197085, 'lng': -74.0189159302915}}}"
Sixpoint Brewery At Brookfield Place,40.7112127,-74.0156148,,"{'location': {'lat': 40.7112127, 'lng': -74.0156148}, 'viewport': {'northeast': {'lat': 40.7125925802915, 'lng': -74.01437701970849}, 'southwest': {'lat': 40.7098946197085, 'lng': -74.0170749802915}}}"
O'Hara's Restaurant and Pub,40.7095008,-74.0126642,,"{'location': {'lat': 40.7095008, 'lng': -74.0126642}, 'viewport': {'northeast': {'lat': 40.7109030302915, 'lng': -74.01137686970849}, 'southwest': {'lat': 40.7082050697085, 'lng': -74.0140748302915}}}"
Eataly NYC Downtown,40.7103713,-74.0117875,,"{'location': {'lat': 40.7103713, 'lng': -74.0117875}, 'viewport': {'northeast': {'lat': 40.7116376302915, 'lng': -74.0102228697085}, 'southwest': {'lat': 40.7089396697085, 'lng': -74.0129208302915}}}"
The Cloud One Lounge New York-Downtown,40.70938630000001,-74.0127065,,"{'location': {'lat': 40.70938630000001, 'lng': -74.0127065}, 'viewport': {'northeast': {'lat': 40.7107723302915, 'lng': -74.0114798197085}, 'southwest': {'lat': 40.70807436970851, 'lng': -74.0141777802915}}}"
Skinos,40.7092191,-74.0137534,,"{'location': {'lat': 40.7092191, 'lng': -74.0137534}, 'viewport': {'northeast': {'lat': 40.7106812802915, 'lng': -74.0124439697085}, 'southwest': {'lat': 40.7079833197085, 'lng': -74.0151419302915}}}"
Le Bar,40.7120622,-74.01516079999999,,"{'location': {'lat': 40.7120622, 'lng': -74.01516079999999}, 'viewport': {'northeast': {'lat': 40.71339723029151, 'lng': -74.01401811970848}, 'southwest': {'lat': 40.71069926970851, 'lng': -74.01671608029149}}}"
The Irish American Pub,40.70986449999999,-74.00874859999999,,"{'location': {'lat': 40.70986449999999, 'lng': -74.00874859999999}, 'viewport': {'northeast': {'lat': 40.7111707302915, 'lng': -74.00739016970849}, 'southwest': {'lat': 40.7084727697085, 'lng': -74.01008813029149}}}"
Nobu Downtown,40.71077319999999,-74.00958039999999,,"{'location': {'lat': 40.71077319999999, 'lng': -74.00958039999999}, 'viewport': {'northeast': {'lat': 40.7120196302915, 'lng': -74.00802971970847}, 'southwest': {'lat': 40.7093216697085, 'lng': -74.0107276802915}}}"
La Parisienne,40.70959,-74.009362,,"{'location': {'lat': 40.70959, 'lng': -74.009362}, 'viewport': {'northeast': {'lat': 40.7109289802915, 'lng': -74.00806486970849}, 'southwest': {'lat': 40.7082310197085, 'lng': -74.0107628302915}}}"
Okelisa,40.7104778,-74.01059479999999,,"{'location': {'lat': 40.7104778, 'lng': -74.01059479999999}, 'viewport': {'northeast': {'lat': 40.7116643802915, 'lng': -74.0093496197085}, 'southwest': {'lat': 40.7089664197085, 'lng': -74.01204758029151}}}"
Carragher's,40.7099702,-74.0087412,,"{'location': {'lat': 40.7099702, 'lng': -74.0087412}, 'viewport': {'northeast': {'lat': 40.7112637802915, 'lng': -74.0074596697085}, 'southwest': {'lat': 40.7085658197085, 'lng': -74.0101576302915}}}"
Hide Rooftop,40.7095847,-74.0087404,,"{'location': {'lat': 40.7095847, 'lng': -74.0087404}, 'viewport': {'northeast': {'lat': 40.71098088029149, 'lng': -74.00733261970849}, 'southwest': {'lat': 40.70828291970849, 'lng': -74.01003058029151}}}"
